,dots_exten,X,Y
8916,1.46141,123.43791666665913,7.624583333526971
8917,54.8299,126.55291666665892,7.637083333527244
8918,15.7579,124.02541666665911,7.637916666860576
8919,13.6552,123.17624999999248,7.642916666860742
8920,94.5313,122.47958333332576,7.643750000194132
8921,0.755538,122.13624999999263,7.644583333527464
8922,16.8511,124.00041666665936,7.645416666860854
8923,2.41722,124.01541666665923,7.647083333527405
8924,3.60296,123.46541666665917,7.648750000194127
8925,3.11476,123.04124999999283,7.64958333352746
8926,18.2937,123.46874999999261,7.653333334121442
8927,49.6846,122.48291666665943,7.654583333527626
8928,7.88198,123.0429166666595,7.65875000019463
8929,0.738548,126.55458333332604,7.663750000194625
8930,0.743357,123.47291666665899,7.664583333527958
8931,9.33179,123.97374999999249,7.665416666861347
8932,36.2067,122.49958333332575,7.667083333528069
8933,3.32163,126.55124999999259,7.6770833335282305
8934,229.942,122.13249999999266,7.680416663323513
8935,7.03316,123.145416666659,7.688750000195284
8936,216.612,123.92124999999248,7.690416666861779
8937,1.67702,126.55291666665914,7.690416666861779
8938,14.7822,122.51458333332585,7.694583333528783
8939,0.257972,126.55124999999259,7.697083333528667
8940,4.23562,123.85124999999266,7.698750000195389
8941,3.89383,123.0882276949086,7.698785718897909
8942,0.365135,123.844583333326,7.699583333528949
8943,10.3898,123.8770833333258,7.7012500001955
8944,1.30133,122.79708333332599,7.7020833335286625
8945,49.419,123.79958333332593,7.706250000195496
8946,2.54958,123.47791666665898,7.707916666862218
8947,10.8734,126.55791666665891,7.707916666862218
8948,13.1713,122.53458333332583,7.710416666862443
8949,552.338,122.80041666665909,7.718750000195882
8950,6.94358,122.11541666665926,7.722916666862716
8951,202.761,123.11874999999236,7.72625000019616
8952,8.39037,122.54458333332593,7.731250000196326
8953,2.44215,126.54666666665912,7.732083329993486
8954,68.1973,123.76374999999257,7.73375000019621
8955,6.39238,122.55541666665931,7.738750000196205
8956,46.9326,126.49458333332586,7.74208333352982
8957,18.5214,122.56458333332614,7.745416666863264
8958,7.73531,122.57124999999246,7.746250000196653
8959,203.264,122.7612499999924,7.754583333530093
8960,301.818,122.61374999999248,7.765416666863587
8961,43.8969,123.42458333332604,7.7650000007985795
8962,0.620918,126.46958333332555,7.771250000197085
8963,1.391,123.73374999999237,7.772083333530475
8964,1.82938,122.12041666665925,7.777916666863973
8965,2.39903,123.42208333332565,7.777916666863973
8966,3.52039,122.71291666665934,7.783333334133715
8967,13.4864,122.65916666665919,7.784583329996849
8968,113.675,126.45291666665923,7.786250000197583
8969,2.66508,126.45708333332561,7.786250000197583
8970,0.211978,122.12500000051182,7.7908333349435
8971,48.1261,123.7187499999925,7.792500000801226
8972,4.28326,122.13958333332585,7.804583333531184
8973,1.31491,126.44208333332585,7.812916666864794
8974,8.288,123.4233333328084,7.81416666827846
8975,20.5167,123.68458333332615,7.815416666864905
8976,11.1121,126.41958333332605,7.815416666864905
8977,485.282,123.43208333332564,7.817500000803648
8978,54.7214,123.46958333332577,7.81916666747037
8979,209.83,123.44791666665924,7.820416666864901
8980,0.339376,117.0187499999929,7.822083333531793
8981,7.95907,123.64541666665923,7.822916666865126
8982,60.1708,123.62791666665908,7.830416666865233
8983,0.234242,117.04708333332621,7.832083333531955
8984,1.29711,122.15291666665928,7.833750000198677
8985,462.057,123.51374999999234,7.833750000198677
8986,26.358,123.53208333332611,7.845833334139741
8987,301.25,123.57958333332567,7.847083333532225
8988,0.384698,117.0620833333262,7.847916666865615
8989,4.04685,126.37374999999224,7.847916666865615
8990,21.2306,123.55874999999241,7.850416666865669
8991,0.928081,122.15874999999266,7.851250000199229
8992,3.0451,122.18541666665931,7.872916666866274
8993,11.7316,126.3662499999923,7.877083333533051
8994,1.46311,117.0670833333262,7.891250000200046
8995,4.92901,116.96374999999261,7.901250000200207
8996,0.974843,122.22124999999278,7.90208333353354
8997,0.359297,126.3587499999926,7.907916666867095
8998,1.17662,126.36208333332604,7.912916666867261
8999,2.42406,122.23166666665918,7.917916663339213
9000,20.2878,126.37291666665942,7.941250000201137
9001,0.496611,117.0795833333259,7.949583333534747
9002,1.38403,123.67023543696803,7.95268640353072
9003,4.59462,123.65624999999261,7.954583333534913
9004,1.55505,123.67708333332575,7.9545833335347425
9005,0.659063,116.96791666665945,7.96208333353502
9006,0.736982,122.24458333332598,7.971250000201962
9007,723.559,123.6895833333258,7.971250000201962
9008,0.466181,117.05374999999265,7.98625000020229
9009,0.494829,122.25458333332597,7.98625000020229
9010,1.79587,116.96124999999279,7.988750000202401
9011,1215.04,123.64374999999256,7.988750000202401
9012,6.72041,126.42041666665887,7.989583333535734
9013,0.164975,122.26374999999257,7.990833334153422
9014,1.17584,117.0579166666596,7.995416666869062
9015,0.25641,126.40791666665893,8.003750000202672
9016,279.32,123.75541666665913,8.009583333536227
9017,4.05509,123.65458333332583,8.012083333536111
9018,115.896,123.76374999999246,8.017083333536277
9019,0.509466,116.97208333332605,8.018750000203
9020,40.0362,123.65624999999261,8.020416666869721
9021,36.7624,126.41541666665887,8.021250000203281
9022,62.911,123.6612499999926,8.02875000020316
9023,20.0488,122.33791666665934,8.030416666869883
9024,52.1216,126.41541666665898,8.032916666869994
9025,0.236222,116.9987499999927,8.0370833335366
9026,16.2251,126.41708333332554,8.041250000203604
9027,18.9403,122.36958333332598,8.043750000203488
9028,43.7233,123.6895833333258,8.04541666687038
9029,5.02975,122.39874999999256,8.047916666870492
9030,158.596,123.78510565057604,8.048714327639402
9031,122.733,123.73624999999254,8.050416666870547
9032,23.0734,123.7137499999925,8.051250000203765
9033,0.509171,123.71041666665906,8.052083333537269
9034,175.343,123.7537499999928,8.056250000203931
9035,99.4643,123.80291666665914,8.06291666687082
9036,11.0905,126.42291666665892,8.063750000204152
9037,0.400231,117.0379166666595,8.065416666870874
9038,56.9014,122.49958333332575,8.065416666870874
9039,25.3636,122.50458333332574,8.065416666870874
9040,55.3333,122.51958333332607,8.07000000082769
9041,48.61,123.770416666659,8.072083333537591
9042,390.894,122.47333333382369,8.072500001629066
9043,3.3249,126.42833333282806,8.073333334962626
9044,1.00616,123.770416666659,8.074166667494865
9045,0.746992,117.05541666665931,8.075000000828197
9046,17.0378,122.54458333332593,8.075416666871035
9047,8.5362,122.57708333332585,8.08041666687103
9048,0.887315,126.43374999999241,8.084583333537978
9049,13.2988,123.82958333332567,8.085416666871367
9050,35.8413,123.78458333332594,8.092083333538085
9051,0.136285,117.05291666665926,8.099583333538305
9052,194.527,122.61874999999259,8.10541666687186
9053,7.84647,123.8004166666592,8.105000000830955
9054,17.1194,123.85541666686163,8.107083335977848
9055,79.993,123.8812499999924,8.109583333538467
9056,5.129,122.62708333332569,8.111250000205189
9057,129.941,122.73208333332582,8.111250000205189
9058,5.7976,122.7204166666595,8.112083333538749
9059,30.2682,123.80833333332578,8.112083330020141
9060,81.514,122.74458333332586,8.112916666872081
9061,2.70052,126.4287499999923,8.1137500002053
9062,31.4232,122.7037499999924,8.114583333538633
9063,5.97801,123.81124999999281,8.114583333538633
9064,12.0337,122.77374999999256,8.115416666872022
9065,6.45858,122.69374999999263,8.117916666872077
9066,7.99613,123.90249999999241,8.11791666335381
9067,1.00443,126.43458333332558,8.120416666872188
9068,9.95777,122.81624999999246,8.121249995117864
9069,1.57801,123.91208333332588,8.12208333353891
9070,4.80255,122.83041666665906,8.126250000205687
9071,19.5361,123.82124999999257,8.127916666872409
9072,1.51432,122.63624999999251,8.128750000205798
9073,7.93656,123.9170833333261,8.131250000205682
9074,9.80972,122.84624999999232,8.133333334167048
9075,0.172517,123.83124999999234,8.137083333539238
9076,31.9612,122.64291666665906,8.13791666687257
9077,201.437,123.83291666665923,8.141250000205844
9078,55.5499,122.85749999999257,8.142083330022388
9079,1.05241,122.88374999999257,8.143750000206126
9080,6.62454,122.89458333332584,8.143750000206126
9081,6.63658,123.92458333332593,8.144166667501281
9082,13.0391,122.91374999999243,8.147083333539342
9083,2.2319,126.43624999999247,8.147083333539342
9084,0.870371,122.92041666665932,8.152083333539508
9085,51.3781,123.85541666665915,8.15458333353962
9086,30.3166,123.9412499999928,8.15458333353962
9087,5.61998,122.9270833333261,8.157083333539674
9088,26.0328,126.43541666665897,8.156666667502577
9089,23.2519,123.96124999999256,8.17041666687328
9090,2.25948,126.44333333381542,8.170000001635515
9091,7.07476,123.9729166666591,8.172083333540002
9092,10.4502,123.98541666665915,8.176250000206835
9093,36.7801,122.95458333332613,8.182083333540334
9094,122.868,124.0012499999923,8.183750000206885
9095,2.2454,126.33791666665888,8.186250000206996
9096,7.24979,124.00916666617059,8.186666668303076
9097,110.591,124.12458333332586,8.1870833335405
9098,1893.42,124.16708333332588,8.1870833335405
9099,6.24313,124.06791666665947,8.187916666873718
9100,15.0483,124.12291666665897,8.187916666873718
9101,0.277512,117.28708333332622,8.188750000207051
9102,27.9254,124.06624999999269,8.188750000207051
9103,216.625,123.86708333332604,8.192083333540495
9104,1.34379,124.08291666665923,8.192083333540495
9105,1.46201,124.09541666665928,8.192083333540495
9106,1301.69,126.3562499999922,8.192083333540495
9107,6.03335,124.07791666665923,8.192500000839402
9108,0.537493,124.0545833333257,8.195416666873939
9109,91.2988,124.18374999999253,8.195416666873939
9110,85.5163,122.98041666665938,8.19791666687405
9111,3.30564,126.32874999999251,8.19791666687405
9112,0.191184,123.86541666665926,8.199583333540602
9113,0.610469,117.27208333332612,8.201250000207494
9114,7.36301,126.44083333332583,8.202916663360554
9115,0.478773,126.39583333332575,8.20791666336089
9116,65.0615,124.2016666666591,8.20874999669411
9117,13.5979,122.99541666665903,8.211250000207656
9118,13.5689,124.21791666665911,8.211250000207656
9119,0.568054,126.39791666665917,8.211250000207656
9120,0.456756,126.44458333332557,8.211250000207656
9121,413.205,122.99624999999253,8.215416666874432
9122,180.745,126.31291666665913,8.220416666874428
9123,757.338,124.23374999999237,8.225416666874594
9124,0.130671,126.44916666665904,8.225416663362182
9125,0.15897,126.42291666665892,8.23041666687476
9126,9.13895,117.34291666665933,8.236250000208088
9127,83.574,124.23916666665912,8.237916663363308
9128,56.2575,126.32708333332562,8.241250000208424
9129,2.40505,126.43708333332586,8.242916666874976
9130,2.3541,126.33541666665906,8.247916666875142
9131,19.2483,122.99374999999259,8.251250000208586
9132,165.284,123.849583333326,8.253750000208697
9133,4.6789,126.35041666665916,8.256250000208752
9134,24.651,122.969583333326,8.260833334179267
9135,31.1413,123.8487499999926,8.26541666687558
9136,0.441933,124.25041666648394,8.264583335999419
9137,0.107805,117.34958333332622,8.27375000020902
9138,8.08278,122.95624999999279,8.277500000847567
9139,7.98291,124.26374999999268,8.277916666875967
9140,4.494,126.37166666665917,8.279583330033347
9141,8.63486,123.84791666665922,8.280416666875908
9142,3.04271,126.37749999999232,8.283749996700124
9143,12.9771,123.84791666665944,8.286250000209407
9144,3.33184,123.84791666665922,8.302916666876456
9145,17.6829,126.3762499999923,8.302916666876456
9146,3.95577,124.25458333332585,8.30541666687651
9147,1.66677,117.30166666665968,8.319583330036608
9148,219.477,123.85791666665898,8.321666667518343
9149,66.0667,122.98249999999246,8.325416663370504
9150,71.7893,126.33458333332567,8.33041666687717
9151,2.4115,122.98708333332593,8.33875000021061
9152,21.5131,123.85041666665927,8.339583333543999
9153,50.0125,124.25791666665896,8.342916666877443
9154,14.287,122.98958333332587,8.34875000021077
9155,37.3288,123.84791666665922,8.354583333544326
9156,3.22013,124.26041666665947,8.354583333544326
9157,0.133304,117.20958333332612,8.360416666877825
9158,200.029,126.33208333332573,8.362916666877936
9159,16.9435,122.98791666665932,8.363750000211269
9160,399.098,126.34041666665917,8.367083333544713
9161,29.8578,123.84291666665922,8.3737500002116
9162,2.68223,126.3612499999922,8.388333334191316
9163,7.82994,124.27958333332583,8.38958333354526
9164,0.936004,126.36541666665914,8.39041666687865
9165,68.3968,124.2845833333256,8.399583333545422
9166,0.113783,126.37208333332569,8.399583333545422
9167,5.07328,117.25708333332591,8.400416666878812
9168,20.0185,123.83541666665917,8.402500000859334
9169,29.0405,124.2845833333256,8.403750000212256
9170,0.68885,117.2608333333261,8.406249996710756
9171,2.71299,123.83541666665917,8.4070833335457
9172,4.72491,117.27291666665928,8.412916666879028
9173,139.152,123.83624999999256,8.41708333354569
9174,12.7003,122.99333333332595,8.41874999671171
9175,34.2078,123.00624999999252,8.425416666879471
9176,40.7729,124.28791666665893,8.425416666879471
9177,0.657694,126.35291666665887,8.425416666879471
9178,22.8993,126.3512499999922,8.429583333546248
9179,0.28891,117.21541666665951,8.437083333546354
9180,17.0345,123.0120833333259,8.437916666879687
9181,11.6188,124.28874999999243,8.443750000213242
9182,3.50041,126.35541666665938,8.446250000213297
9183,0.519594,117.3212499999928,8.451250000213292
9184,0.171153,126.35999999999251,8.45791666338198
9185,0.921685,117.34208333332606,8.464583333547068
9186,62.099,123.81541666665919,8.46625000021362
9187,11.2396,126.3620833333257,8.467916666880342
9188,0.981903,126.37041666665914,8.467916666880342
9189,9.04559,124.29624999999237,8.470833334199199
9190,110.483,124.7099999995288,8.475000001653484
9191,32.4302,123.81541666665908,8.477083333547284
9192,166.319,124.68374999999264,8.477916666880674
9193,0.858502,117.35958333332599,8.478333334199988
9194,108.527,124.67208333332587,8.481250000213947
9195,0.80203,117.21874999999272,8.48291666688067
9196,410.522,124.6657113571257,8.483211856721766
9197,6.34174,124.72541666665927,8.483750000214172
9198,3.29296,126.38416666665921,8.48374999671762
9199,156.3,124.73041666665938,8.487083333547446
9200,17.1512,117.39624999999296,8.49125000021445
9201,0.279748,124.66291666665927,8.49125000021445
9202,47.654,123.04458333332605,8.493750000214334
9203,43.8235,123.8004166666592,8.494583333547723
9204,20.7985,124.74374999999247,8.495416666881056
9205,0.402312,124.74541666665914,8.495416666881056
9206,667.9,124.66374999999232,8.496250000214445
9207,20.7622,124.74624999999276,8.497916666881167
9208,9.92504,124.30541666665931,8.500416666881222
9209,10.9313,117.4320833333262,8.501250000214611
9210,1.0761,123.05291666665914,8.503750000214495
9211,9.64083,124.30708333332564,8.504583333547885
9212,2573.47,124.6573780210382,8.504878527108644
9213,31.7604,123.78208333332589,8.508333334202916
9214,146.583,124.64624999999228,8.510416666881383
9215,8.05011,123.28291666665928,8.512916666881665
9216,150.791,124.75291666665908,8.512916666881665
9217,3.47368,123.25791666665953,8.513750000214998
9218,0.193964,124.63291666665896,8.51541666688155
9219,5.59016,126.36958333332598,8.51541666688155
9220,2.58055,123.07458333332579,8.516250000214939
9221,106.361,123.29458333332582,8.516250000214939
9222,2.56214,123.08374999999239,8.51791666688166
9223,31.0698,123.09291666665922,8.518750000215164
9224,58.0873,124.57708333332573,8.518750000214993
9225,28.0638,123.24833333332606,8.519583330054104
9226,375.68,124.6070833333257,8.519583333548155
9227,27.246,117.45624999999279,8.520833334204042
9228,0.731714,126.35166666619966,8.521666668322553
9229,22.8019,123.22624999999266,8.522916666881827
9230,14.4375,123.13499999953319,8.523333334989275
9231,7.87393,123.1412499999924,8.52375000021516
9232,7.72555,123.15208333332566,8.52541666688171
9233,2.25781,123.214583333326,8.527083333548603
9234,139.515,123.30791666665925,8.529583333548487
9235,0.402505,126.33458333332601,8.529583333548487
9236,11.8697,126.2273943314326,8.529547722035147
9237,55.2754,123.30958333332592,8.53125000021521
9238,1.90096,126.14458333332573,8.53125000021521
9239,37.3745,123.18458333332592,8.532083333548599
9240,22.9409,123.19791666665913,8.532083333548599
9241,0.383561,126.1612499999926,8.532916666881931
9242,0.797984,126.31708333332597,8.533333334205167
9243,1.75592,126.31874999999218,8.533333334205167
9244,0.299993,126.28208333332566,8.534583333548653
9245,0.158441,124.55958333332569,8.537083333548765
9246,62.436,124.55666666711727,8.537500001656781
9247,3.48311,124.54916666711699,8.539166668323674
9248,63.4053,126.12458333332563,8.542916666882093
9249,1.17856,117.24124999999276,8.543750000215653
9250,30.9721,123.77458333332595,8.547083333548926
9251,0.368847,124.3345833333259,8.54958333354898
9252,6.12966,124.34041666665928,8.551250000215703
9253,16.8362,124.34291666665911,8.553750000215814
9254,868.508,124.74208333332558,8.555416666882536
9255,44.6185,124.52708333332589,8.560416666882702
9256,3.926,126.11666666665906,8.562083330058158
9257,0.16859,104.8362499999933,8.564583333549308
9258,8.64251,124.35708333332559,8.565416666882868
9259,8.59706,123.75041666665936,8.570416666882863
9260,12.6465,123.74791666665897,8.571250000216196
9261,30.0454,124.75374999999246,8.571250000216196
9262,8.46526,117.25958333332619,8.572916666882918
9263,3.48542,124.36499999953776,8.572500001658625
9264,19.6438,126.11874999999225,8.572916666882918
9265,0.486066,123.56704724388862,8.574061326650622
9266,18.2378,123.74333333377979,8.580833334992462
9267,143.521,124.49124999999265,8.583750000216469
9268,5.86444,104.9412499999932,8.584583333549801
9269,5.59047,124.3762499999923,8.587083333549913
9270,5.47833,124.48124999999243,8.587916666883416
9271,33.7386,124.77083333332575,8.589583330060691
9272,8.10598,124.77124999999228,8.59125000021669
9273,1068.37,123.33749999999247,8.592083330060916
9274,0.28833,123.55708333332586,8.593750000216573
9275,11.3711,124.38791666665907,8.593750000216573
9276,1.52935,104.9770833333265,8.597916666883577
9277,0.65096,104.98208333332667,8.598750000216967
9278,29.2687,124.40958333332571,8.599583333550129
9279,26.3989,123.7329166666591,8.601250000217021
9280,2.1079,124.4179166666595,8.605000000878647
9281,4.82732,105.02124999999319,8.607916666883739
9282,2.76981,105.02708333332657,8.60958333355029
9283,15.8721,126.0837499999925,8.610416666883793
9284,32.929,123.71624999999244,8.61791666688407
9285,0.434765,104.71624999999324,8.618750000217403
9286,0.379016,123.53958333332594,8.619583333550793
9287,0.412041,123.53708333332565,8.620416666883955
9288,2.34079,105.05041666665977,8.621250000217344
9289,3.10579,124.44291666665924,8.620833334213387
9290,3.74905,105.05291666666005,8.622083333550677
9291,10.3968,123.34833333332585,8.622083330063731
9292,53.9003,123.58208333332595,8.622083333550677
9293,3.22403,126.09541666665905,8.622083333550677
9294,25.2714,117.53208333332623,8.62541666688395
9295,148.143,124.76291666665918,8.627916666884232
9296,219.386,123.40208333332566,8.631250000217676
9297,7.85098,123.64666666665914,8.63624999673192
9298,247.167,123.657083333326,8.636250000217842
9299,59.3119,123.41208333332565,8.637916666884394
9300,7.29321,126.09624999999244,8.639583333551286
9301,0.465589,123.63958333332607,8.641250000218008
9302,40.338,124.75791666665941,8.646250000218174
9303,0.307376,117.29041666665967,8.647916666884726
9304,6.74158,123.61541666665937,8.649583333551448
9305,153.409,124.74458333332564,8.65041666688478
9306,3.35018,126.10541666665904,8.65041666688478
9307,8.75881,126.12041666665914,8.654583333551443
9308,13.1016,126.12291666665942,8.654583333551443
9309,0.20325,123.48708333332581,8.657083333551668
9310,15.4458,117.55374999999287,8.659583333551609
9311,30.611,117.62124999999276,8.659583333551609
9312,0.174471,123.42124999999282,8.662916666885224
9313,5.4307,117.594583333326,8.670416666885274
9314,1.60342,117.66374999999277,8.670416666885274
9315,17.1764,126.13874999999223,8.670416666885274
9316,2.70173,126.14708333332601,8.67458333355188
9317,0.746123,106.59999999999303,8.676249996735748
9318,3.98244,117.57541666665941,8.676250000218829
9319,4.00562,126.15708333332566,8.677083333552162
9320,0.286983,123.47499999999263,8.682916663403148
9321,4.76115,117.71083333332626,8.68458333006987
9322,2.04401,126.17458333332581,8.684583333552212
9323,3.02437,117.68999999999278,8.685416663403203
9324,0.870241,117.69708333332596,8.687083333552323
9325,18.6594,117.74291666665977,8.689583333552207
9326,2.71969,124.74083333288218,8.69166666833138
9327,0.398329,117.33458333332624,8.694583333552373
9328,1.52916,126.18541666665942,8.696250000219095
9329,3.61879,126.19374999999229,8.697916666885817
9330,1.17916,126.1979166666589,8.697916666885817
9331,2.86947,117.76874999999268,8.710833334222286
9332,5.46325,124.77624999999227,8.715416666886426
9333,4.33973,117.34624999999255,8.717083333552978
9334,0.271873,123.43041666665908,8.717083333552978
9335,52.8517,124.77791666665905,8.717083333552978
9336,5.14168,126.21124999999233,8.725416666886588
9337,3.22653,117.78874999999289,8.730416666886754
9338,0.312416,126.21208333332584,8.731250000220086
9339,67.5571,126.21541666665894,8.736250000220252
9340,3.39822,117.79541666665955,8.74291666688697
9341,93.8125,124.77374999999279,8.744583333553692
9342,8.09651,126.23708333332559,8.75208333355397
9343,12.0248,126.24041666665903,8.764583333554185
9344,9.12032,117.43083333332606,8.768749996744987
9345,12.5566,126.25487798563177,8.77095475855242
9346,5.54871,126.27791666665894,8.774583333554517
9347,45.4646,124.76874999999256,8.778750000221123
9348,1.46903,126.2954166666591,8.782083333554567
9349,2.00286,124.77458333332561,8.789583333554845
9350,6.71009,124.78208333332566,8.797083333554895
9351,101.987,126.30291666665903,8.804583333555172
9352,74.6975,117.86624999999276,8.806250000221894
9353,28.7571,124.78624999999226,8.807916666888445
9354,19.0403,124.78958333332594,8.822083333555554
9355,5.55513,125.08124999999234,8.827916666888882
9356,1.04096,125.07791666665901,8.828750000222271
9357,28.9304,125.09624999999278,8.828750000222271
9358,364.229,125.11208333332593,8.83208332853485
9359,0.377556,126.3158333333256,8.83708333008542
9360,2.38389,125.13041666665913,8.837916666889214
9361,0.335196,125.06874999999263,8.839583333556163
9362,7.99657,125.06874999999263,8.84291666688938
9363,10.4381,125.14999999956433,8.848333335005577
9364,73.032,125.16374999999255,8.848750000222935
9365,32.8687,117.9412499999928,8.855833334236138
9366,24.9466,125.06583333332583,8.856249996753945
9367,14.4262,124.78624999999249,8.860416666889819
9368,27.6117,125.06041666665897,8.86208333355654
9369,11.0898,117.4912499999931,8.867916666889869
9370,3.40256,124.78874999999255,8.87041666689015
9371,8.31019,126.31791666665913,8.871250000223313
9372,1.67112,126.31958333332568,8.871250000223313
9373,1.69094,117.96874999999284,8.872916666890035
9374,14.3009,125.04708333332587,8.873750000223424
9375,6.7103,125.1695833333257,8.873750000223424
9376,5.33149,124.78958333332571,8.874583333556757
9377,3.93815,117.99291666665977,8.882083333556864
9378,0.469797,125.03958333332571,8.883750000223586
9379,1.76936,124.78958333332571,8.885416666890478
9380,1.48246,125.1804166666592,8.888750000223752
9381,43.2934,126.3124999999925,8.888749996757326
9382,5.01846,124.78708333332565,8.893750000223918
9383,16.2777,125.03208333332577,8.89541666689064
9384,4.46569,125.02583333332609,8.8995833300919
9385,11.7038,125.02458333332584,8.901250000224138
9386,8.35095,118.00624999999275,8.904583333557412
9387,22.9679,125.02541666665945,8.916250000224466
9388,1.96945,124.78374999999232,8.917083333557798
9389,10.8489,126.31041666665931,8.917916666891188
9390,26.5379,125.01958333332584,8.921250000224632
9391,1.8206,117.53124999999261,8.922083333557964
9392,14.0759,126.29708333332565,8.922083333557964
9393,11.7706,126.29124999999249,8.92708333355796
9394,9.24529,124.98874999999225,8.932083333558126
9395,1.81459,126.30041666665898,8.933750000224848
9396,3.57465,117.54541666665943,8.937916666891681
9397,35.8793,118.02874999999278,8.941250000224954
9398,3.91225,124.97874999999249,8.942916666891847
9399,3.06781,124.97708333332571,8.945416666891902
9400,31.6192,118.03208333332611,8.948750000225175
9401,15.8301,124.77374999999279,8.950416666891897
9402,3.51273,117.55458333332604,8.956250000225282
9403,5.3625,117.58541666665951,8.96291666689234
9404,8.56652,126.2812499999925,8.969166667580168
9405,0.322379,117.58874999999261,8.97041666689239
9406,2.46123,118.04791666665938,8.97041666689239
9407,11.9275,124.93874999999252,8.97041666689239
9408,6.16946,125.33624999999256,8.974583333559224
9409,111.631,125.4254166666592,8.975416666892556
9410,0.823277,125.18041666665908,8.976250000225946
9411,13.1593,125.4195833333257,8.976250000225946
9412,191.294,126.2720833333259,8.977083333559278
9413,43.2389,125.44249999957765,8.980833335011198
9414,1.06562,125.38124999999229,8.982083333559444
9415,275.247,125.38958333332596,8.982916666892834
9416,1.93156,124.90541666665933,8.983750000226166
9417,1.03434,117.60374999999271,8.98708333355944
9418,12.1975,125.45374999999262,8.98708333355944
9419,6.64547,124.79458333332605,8.987916666893
9420,90.5015,125.36541666665937,8.987916666893
9421,6.29934,125.28958333332582,8.989583333559494
9422,9.55144,125.32374999999274,8.990416666892884
9423,9.72058,125.3062499999927,8.992083333559606
9424,2.44364,125.47041666665905,8.992916666892938
9425,3.81822,125.27704718208997,8.99322805802592
9426,3.3455,125.47624999999266,8.99458333355949
9427,14.2049,118.06124999999281,8.996250000226212
9428,36.9012,124.8850000004054,8.996666668345256
9429,0.112116,126.25708333332557,8.997083333559772
9430,0.892166,117.62249999999301,8.999583330102894
9431,2.63522,124.8145833333258,9.002500000916712
9432,0.891431,125.26541666665901,9.0029166668931
9433,20.7649,124.83208333332584,9.004583333559992
9434,3.95137,124.84708333332583,9.005416666893211
9435,1.63716,124.86124999999242,9.007083333559933
9436,4567.91,125.52374999999256,9.009166667584168
9437,13.3842,118.05958333332592,9.010416666893377
9438,178.704,125.52458333332561,9.0120833335601
9439,1011.46,126.2379166666592,9.014583333560154
9440,121.511,125.17708333332564,9.015416666893373
9441,38.7521,125.52208333332555,9.016250000226705
9442,1.60256,117.6245833333262,9.017916666893598
9443,9.05104,125.17958333332604,9.01958333356032
9444,0.589519,125.23708333332604,9.030000000919415
9445,0.369479,125.23624999999242,9.034583333560647
9446,10.5549,117.63124999999275,9.03875000022731
9447,3.39948,125.23458333332587,9.045416666894198
9448,8.36069,118.06999999999277,9.047083330108364
9449,2.85603,123.02874999999256,9.04708333356109
9450,150.074,123.03374999999232,9.049583333560975
9451,70.2023,123.04874999999265,9.049583333560975
9452,1.08207,125.18208333332564,9.050416666894364
9453,0.682268,118.0854166666594,9.051250001914525
9454,1.08829,123.11833333332584,9.055416663442486
9455,4.48538,117.6495833333264,9.057083333561252
9456,10.8728,125.22541666665916,9.057083333561252
9457,0.956773,117.73208333332605,9.06291666689475
9458,2.46054,122.97708333332616,9.063333334255788
9459,1.30083,123.089166667065,9.065000001681199
9460,2.37084,125.22124999999232,9.067916666894916
9461,0.164136,123.14958333332595,9.07125000022819
9462,274.237,125.53541666665933,9.073750000228245
9463,13.1885,117.68958333332614,9.074583333561463
9464,1.78911,122.94624999999269,9.075833334256913
9465,262.07,126.17624999999225,9.080416666894962
9466,59.1799,126.19291666665913,9.081250000228351
9467,0.629689,125.19874999999229,9.08708333356185
9468,2.50771,123.17708333332598,9.090000000925158
9469,7.14457,125.53291666665905,9.092916666895405
9470,12.7898,125.53166666665902,9.097083330114117
9471,20.7722,118.10458333332599,9.099583333562293
9472,0.472889,124.78704716581376,9.099271923228116
9473,10.3254,122.9324999999925,9.100416663447902
9474,76.0977,126.15958333332571,9.100416666895455
9475,0.829984,124.74624999999276,9.102916666895567
9476,2.50571,124.73041666665904,9.1037500002289
9477,2.54864,124.74345539228284,9.104288031669455
9478,0.243859,118.10708333332593,9.105000000926509
9479,0.889048,124.70874999999239,9.106250000229181
9480,57.338,125.5279166666594,9.107916666895733
9481,5.94469,123.55708333332564,9.108750000229065
9482,7.81119,126.15791666665939,9.109583333562455
9483,3.56858,124.69874999999251,9.111250000229177
9484,3.24868,124.6904166666593,9.112916666895728
9485,16.3451,123.62791666665908,9.116250000229343
9486,7.25601,123.21124999999279,9.117916666895894
9487,1.72002,122.92291666665926,9.12041666689612
9488,13.8185,123.63374999999235,9.122083333562841
9489,7.80126,123.67374999999231,9.122083333562841
9490,111.589,125.52458333332561,9.123750000229393
9491,3.43417,124.67416666665929,9.124583330117332
9492,28.8362,123.63624999999263,9.125416666896115
9493,1.54994,122.91791666665904,9.129583333562948
9494,12.006,124.79821127183368,9.129878638589048
9495,44.7871,124.66791666665893,9.13125000022967
9496,0.440505,126.16708333332565,9.134583333562887
9497,7.63447,117.76958333332607,9.135416666896447
9498,4.58142,123.22708333332571,9.136250000229609
9499,3.4529,123.5212499999925,9.136250000229836
9500,43.5958,118.12041666665937,9.139583333563053
9501,4.95494,118.12541666665948,9.145416666896608
